task_id,category,hardware,model,backend,run_index,raw_output,latency_s,input_tokens,output_tokens,tokens_per_second,peak_memory_mb,error,timestamp,correct,score_reason,parsed_calls,gold_calls,failure_type
parallel_multiple_140,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""calculate_density"", ""arguments"": {""mass"": 10, ""volume"": 2, ""unit"": ""kg/m³""}}
</tool_call>
<tool_call>
{""name"": ""mix_paint_color"", ""arguments"": {""color1"": ""red"", ""color2"": ""blue"", ""lightness"": 70}}
</tool_call>
<tool_call>
{""name"": ""calculate_density"", ""arguments"": {""mass"": 5, ""volume"": 1, ""unit"": ""g/cm³""}}
</tool_call>
<tool_call>
{""name"": ""mix_paint_color"", ""arguments"": {""color1"": ""yellow"", ""color2"": ""blue"", ""lightness"": 30}}
</tool_call>",96.08784250200006,533,143,1.4882215718083531,13240.08251953125,,2026-04-28T23:43:49.123058,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""calculate_density"", ""arguments"": {""mass"": 10, ""volume"": 2, ""unit"": ""kg/m³""}}, {""name"": ""mix_paint_color"", ""arguments"": {""color1"": ""red"", ""color2"": ""blue"", ""lightness"": 70}}, {""name"": ""calculate_density"", ""arguments"": {""mass"": 5, ""volume"": 1, ""unit"": ""g/cm³""}}, {""name"": ""mix_paint_color"", ""arguments"": {""color1"": ""yellow"", ""color2"": ""blue"", ""lightness"": 30}}]","[{""name"": ""calculate_density"", ""arguments"": {""mass"": [10], ""volume"": [2], ""unit"": [""kg/m³"", ""kilograms per cubic meter"", """"]}}, {""name"": ""mix_paint_color"", ""arguments"": {""color1"": [""red""], ""color2"": [""blue""], ""lightness"": [70]}}, {""name"": ""calculate_density"", ""arguments"": {""mass"": [5], ""volume"": [1], ""unit"": [""g/cm³"", ""grams per cubic centimeter""]}}, {""name"": ""mix_paint_color"", ""arguments"": {""color1"": [""yellow""], ""color2"": [""blue""], ""lightness"": [30]}}]",correct
parallel_multiple_170,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""create_player_profile"", ""arguments"": {""player_name"": ""DragonSlayer"", ""class_type"": ""Warrior"", ""starting_level"": 5}}
</tool_call>
<tool_call>
{""name"": ""concert.find_nearby"", ""arguments"": {""location"": ""New York, NY"", ""genre"": ""Rock""}}
</tool_call>
<tool_call>
{""name"": ""poker_probability.full_house"", ""arguments"": {""deck_size"": 52, ""hand_size"": 5}}
</tool_call>
<tool_call>
{""name"": ""calculate_slope_gradient"", ""arguments"": {""point1"": [40.7128, -74.006], ""point2"": [34.0522, -118.2437], ""unit"": ""degree""}}
</tool_call>",113.66124130500066,819,167,1.4692783404667307,13257.04443359375,,2026-04-28T23:45:25.214815,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""create_player_profile"", ""arguments"": {""player_name"": ""DragonSlayer"", ""class_type"": ""Warrior"", ""starting_level"": 5}}, {""name"": ""concert.find_nearby"", ""arguments"": {""location"": ""New York, NY"", ""genre"": ""Rock""}}, {""name"": ""poker_probability.full_house"", ""arguments"": {""deck_size"": 52, ""hand_size"": 5}}, {""name"": ""calculate_slope_gradient"", ""arguments"": {""point1"": [40.7128, -74.006], ""point2"": [34.0522, -118.2437], ""unit"": ""degree""}}]","[{""name"": ""create_player_profile"", ""arguments"": {""player_name"": [""DragonSlayer""], ""class_type"": [""Warrior""], ""starting_level"": [5]}}, {""name"": ""concert.find_nearby"", ""arguments"": {""location"": [""New York, NY"", ""NY"", ""New York""], ""genre"": [""Rock""]}}, {""name"": ""poker_probability.full_house"", ""arguments"": {""deck_size"": [52], ""hand_size"": [5]}}, {""name"": ""calculate_slope_gradient"", ""arguments"": {""point1"": [[40.7128, -74.006]], ""point2"": [[34.0522, -118.2437]], ""unit"": [""degree"", """"]}}]",correct
parallel_multiple_22,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""sales_growth.calculate"", ""arguments"": {""company"": ""XYZ"", ""years"": 3}}
</tool_call>
<tool_call>
{""name"": ""financial_ratios.interest_coverage"", ""arguments"": {""company_name"": ""XYZ"", ""years"": 3}}
</tool_call>",39.31775286099946,422,58,1.4751606025158182,13229.35888671875,,2026-04-28T23:47:18.880672,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""sales_growth.calculate"", ""arguments"": {""company"": ""XYZ"", ""years"": 3}}, {""name"": ""financial_ratios.interest_coverage"", ""arguments"": {""company_name"": ""XYZ"", ""years"": 3}}]","[{""name"": ""financial_ratios.interest_coverage"", ""arguments"": {""company_name"": [""XYZ""], ""years"": [3]}}, {""name"": ""sales_growth.calculate"", ""arguments"": {""company"": [""XYZ""], ""years"": [3]}}]",correct
parallel_multiple_24,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""investment.invest"", ""arguments"": {""company"": ""Google"", ""amount"": 2000.0}}
</tool_call>
<tool_call>
{""name"": ""investment.withdraw"", ""arguments"": {""company"": ""Apple"", ""amount"": 1000.0}}
</tool_call>",43.078860536999855,298,64,1.485647466116966,13222.90185546875,,2026-04-28T23:47:58.202096,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""investment.invest"", ""arguments"": {""company"": ""Google"", ""amount"": 2000.0}}, {""name"": ""investment.withdraw"", ""arguments"": {""company"": ""Apple"", ""amount"": 1000.0}}]","[{""name"": ""investment.invest"", ""arguments"": {""company"": [""Google"", ""GOOG""], ""amount"": [2000.0]}}, {""name"": ""investment.withdraw"", ""arguments"": {""company"": [""Apple"", ""AAPL""], ""amount"": [1000.0]}}]",correct
parallel_multiple_5,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""gcd"", ""arguments"": {""num1"": 96, ""num2"": 128}}
</tool_call>
<tool_call>
{""name"": ""lcm"", ""arguments"": {""num1"": 15, ""num2"": 25}}
</tool_call>",40.438411080999686,394,60,1.4837378224336684,13227.93701171875,,2026-04-28T23:48:41.284566,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""gcd"", ""arguments"": {""num1"": 96, ""num2"": 128}}, {""name"": ""lcm"", ""arguments"": {""num1"": 15, ""num2"": 25}}]","[{""name"": ""gcd"", ""arguments"": {""num1"": [96], ""num2"": [128]}}, {""name"": ""lcm"", ""arguments"": {""num1"": [15], ""num2"": [25]}}]",correct
parallel_multiple_23,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""financial_ratio.net_profit_margin"", ""arguments"": {""net_income"": 20000, ""total_revenue"": 100000}}
</tool_call>
<tool_call>
{""name"": ""financial_ratio.debt_ratio"", ""arguments"": {""total_liabilities"": 10000, ""total_assets"": 30000}}
</tool_call>",54.530603359999986,371,81,1.4854044336398484,13227.82666015625,,2026-04-28T23:49:21.726051,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""financial_ratio.net_profit_margin"", ""arguments"": {""net_income"": 20000, ""total_revenue"": 100000}}, {""name"": ""financial_ratio.debt_ratio"", ""arguments"": {""total_liabilities"": 10000, ""total_assets"": 30000}}]","[{""name"": ""financial_ratio.net_profit_margin"", ""arguments"": {""net_income"": [20000], ""total_revenue"": [100000]}}, {""name"": ""financial_ratio.debt_ratio"", ""arguments"": {""total_liabilities"": [10000], ""total_assets"": [30000]}}]",correct
parallel_multiple_106,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""calculate_distance"", ""arguments"": {""start_point"": ""San Francisco"", ""end_point"": ""Palo Alto""}}
</tool_call>
<tool_call>
{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": ""San Francisco"", ""end_location"": ""Palo Alto"", ""time_period"": ""now""}}
</tool_call>
<tool_call>
{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": ""Palo Alto"", ""end_location"": ""Los Angeles"", ""time_period"": ""weekend""}}
</tool_call>
<tool_call>
{""name"": ""weather_forecast"", ""arguments"": {""location"": ""Los Angeles"", ""days"": 5}}
</tool_call>",91.28215946399996,513,136,1.4898858747270978,13238.60595703125,,2026-04-28T23:50:16.259771,False,"argument_mismatch: Argument mismatch for 'time_period': predicted now, gold ['weekday'].","[{""name"": ""calculate_distance"", ""arguments"": {""start_point"": ""San Francisco"", ""end_point"": ""Palo Alto""}}, {""name"": ""traffic_estimate"", ""arguments"": {""start_location"": ""San Francisco"", ""end_location"": ""Palo Alto"", ""time_period"": ""now""}}, {""name"": ""traffic_estimate"", ""arguments"": {""start_location"": ""Palo Alto"", ""end_location"": ""Los Angeles"", ""time_period"": ""weekend""}}, {""name"": ""weather_forecast"", ""arguments"": {""location"": ""Los Angeles"", ""days"": 5}}]","[{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": [""San Francisco"", ""SF""], ""end_location"": [""Palo Alto""], ""time_period"": [""weekday""]}}, {""name"": ""calculate_distance"", ""arguments"": {""start_point"": [""San Francisco"", ""SF""], ""end_point"": [""Palo Alto""]}}, {""name"": ""traffic_estimate"", ""arguments"": {""start_location"": [""Palo Alto""], ""end_location"": [""Los Angeles"", ""LA""], ""time_period"": [""weekend""]}}, {""name"": ""weather_forecast"", ""arguments"": {""location"": [""Los Angeles"", ""LA""], ""days"": [5]}}]",argument_mismatch
parallel_multiple_98,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""currency_conversion"", ""arguments"": {""amount"": 5000, ""from_currency"": ""JPY"", ""to_currency"": ""USD""}}
</tool_call>
<tool_call>
{""name"": ""unit_conversion"", ""arguments"": {""value"": 15, ""from_unit"": ""km"", ""to_unit"": ""mi""}}
</tool_call>",49.1612263549996,398,73,1.484910068615,13228.86669921875,,2026-04-28T23:51:47.545328,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""currency_conversion"", ""arguments"": {""amount"": 5000, ""from_currency"": ""JPY"", ""to_currency"": ""USD""}}, {""name"": ""unit_conversion"", ""arguments"": {""value"": 15, ""from_unit"": ""km"", ""to_unit"": ""mi""}}]","[{""name"": ""currency_conversion"", ""arguments"": {""amount"": [5000.0], ""from_currency"": [""Japanese Yen"", ""JPY""], ""to_currency"": [""US Dollars"", ""USD"", ""US Dollar""]}}, {""name"": ""unit_conversion"", ""arguments"": {""value"": [15.0], ""from_unit"": [""km"", ""kilometer"", ""kilometers""], ""to_unit"": [""mi"", ""mile"", ""miles""]}}]",correct
parallel_multiple_156,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""run_two_sample_ttest"", ""arguments"": {""group1"": [12, 15, 18, 22, 25], ""group2"": [20, 23, 26, 29, 32], ""equal_variance"": true}}
</tool_call>
<tool_call>
{""name"": ""restaurant_search.find_closest"", ""arguments"": {""location"": ""Boston, MA"", ""cuisine"": ""Sushi"", ""amenities"": [""Patio"", ""Wi-Fi""]}}
</tool_call>
<tool_call>
{""name"": ""get_personality_traits"", ""arguments"": {""hobby"": ""painting"", ""trait_count"": 5}}
</tool_call>",100.64316977900035,665,148,1.4705419187908058,13247.57861328125,,2026-04-28T23:52:36.709742,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""run_two_sample_ttest"", ""arguments"": {""group1"": [12, 15, 18, 22, 25], ""group2"": [20, 23, 26, 29, 32], ""equal_variance"": true}}, {""name"": ""restaurant_search.find_closest"", ""arguments"": {""location"": ""Boston, MA"", ""cuisine"": ""Sushi"", ""amenities"": [""Patio"", ""Wi-Fi""]}}, {""name"": ""get_personality_traits"", ""arguments"": {""hobby"": ""painting"", ""trait_count"": 5}}]","[{""name"": ""run_two_sample_ttest"", ""arguments"": {""group1"": [[12, 15, 18, 22, 25]], ""group2"": [[20, 23, 26, 29, 32]], ""equal_variance"": [true, """"]}}, {""name"": ""restaurant_search.find_closest"", ""arguments"": {""location"": [""Boston, MA"", ""Boston,MA"", ""Boston"", ""MA""], ""cuisine"": [""Sushi""], ""amenities"": [[""Patio"", ""Wi-Fi""], [""Patio""], [""Wi-Fi""]]}}, {""name"": ""get_personality_traits"", ""arguments"": {""hobby"": [""painting""], ""trait_count"": [5, """"]}}]",correct
parallel_multiple_184,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""analyze_structure"", ""arguments"": {""building_id"": ""B1234"", ""floors"": [1, 2, 3, 4], ""mode"": ""dynamic""}}
</tool_call>
<tool_call>
{""name"": ""player_statistic"", ""arguments"": {""player_name"": ""Michael Jordan"", ""year"": 1996}}
</tool_call>
<tool_call>
{""name"": ""analyze_structure"", ""arguments"": {""building_id"": ""B5678"", ""floors"": [5, 6, 7, 8], ""mode"": ""static""}}
</tool_call>
<tool_call>
{""name"": ""player_statistic"", ""arguments"": {""player_name"": ""LeBron James"", ""year"": 2018, ""team_name"": ""Los Angeles Lakers""}}
</tool_call>",113.66573740900003,509,168,1.478017948324134,13240.13623046875,,2026-04-28T23:54:17.356880,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""analyze_structure"", ""arguments"": {""building_id"": ""B1234"", ""floors"": [1, 2, 3, 4], ""mode"": ""dynamic""}}, {""name"": ""player_statistic"", ""arguments"": {""player_name"": ""Michael Jordan"", ""year"": 1996}}, {""name"": ""analyze_structure"", ""arguments"": {""building_id"": ""B5678"", ""floors"": [5, 6, 7, 8], ""mode"": ""static""}}, {""name"": ""player_statistic"", ""arguments"": {""player_name"": ""LeBron James"", ""year"": 2018, ""team_name"": ""Los Angeles Lakers""}}]","[{""name"": ""analyze_structure"", ""arguments"": {""building_id"": [""B1234""], ""floors"": [[1, 2, 3, 4]], ""mode"": [""dynamic""]}}, {""name"": ""player_statistic"", ""arguments"": {""player_name"": [""Michael Jordan""], ""year"": [1996], ""team_name"": [""""]}}, {""name"": ""analyze_structure"", ""arguments"": {""building_id"": [""B5678""], ""floors"": [[5, 6, 7, 8]], ""mode"": [""static"", """"]}}, {""name"": ""player_statistic"", ""arguments"": {""player_name"": [""LeBron James""], ""year"": [2018], ""team_name"": [""Los Angeles Lakers"", ""Lakers""]}}]",correct
parallel_multiple_123,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""video_games.get_player_count"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": 2019, ""platform"": ""Playstation""}}
</tool_call>
<tool_call>
{""name"": ""video_games.get_player_count"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": 2020, ""platform"": ""PC""}}
</tool_call>
<tool_call>
{""name"": ""video_games.get_sales"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": 2019, ""platform"": ""Playstation""}}
</tool_call>
<tool_call>
{""name"": ""video_games.get_sales"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": 2020, ""platform"": ""PC""}}
</tool_call>",118.29695494200041,496,176,1.4877813218970066,13239.86279296875,,2026-04-28T23:56:11.026418,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""video_games.get_player_count"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": 2019, ""platform"": ""Playstation""}}, {""name"": ""video_games.get_player_count"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": 2020, ""platform"": ""PC""}}, {""name"": ""video_games.get_sales"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": 2019, ""platform"": ""Playstation""}}, {""name"": ""video_games.get_sales"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": 2020, ""platform"": ""PC""}}]","[{""name"": ""video_games.get_player_count"", ""arguments"": {""game_title"": [""Call of Duty: Modern Warfare""], ""year"": [2019], ""platform"": [""Playstation"", ""PS""]}}, {""name"": ""video_games.get_player_count"", ""arguments"": {""game_title"": [""Call of Duty: Modern Warfare""], ""year"": [2020], ""platform"": [""PC"", ""Personal Computer""]}}, {""name"": ""video_games.get_sales"", ""arguments"": {""game_title"": [""Call of Duty: Modern Warfare""], ""year"": [2019], ""platform"": [""Playstation"", ""PS""]}}, {""name"": ""video_games.get_sales"", ""arguments"": {""game_title"": [""Call of Duty: Modern Warfare""], ""year"": [2020], ""platform"": [""PC"", ""Personal Computer""]}}]",correct
parallel_multiple_57,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""hotel.find"", ""arguments"": {""location"": ""Paris, France"", ""stars"": 4, ""amenities"": [""Free WiFi"", ""Breakfast Included"", ""Gym""]}}
</tool_call>
<tool_call>
{""name"": ""hotel.find"", ""arguments"": {""location"": ""New York, USA"", ""stars"": 4, ""amenities"": [""Free WiFi"", ""Breakfast Included"", ""Gym""]}}
</tool_call>",62.65174304999982,461,93,1.4843960514519199,13233.40771484375,,2026-04-28T23:58:09.328363,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""hotel.find"", ""arguments"": {""location"": ""Paris, France"", ""stars"": 4, ""amenities"": [""Free WiFi"", ""Breakfast Included"", ""Gym""]}}, {""name"": ""hotel.find"", ""arguments"": {""location"": ""New York, USA"", ""stars"": 4, ""amenities"": [""Free WiFi"", ""Breakfast Included"", ""Gym""]}}]","[{""name"": ""hotel.find"", ""arguments"": {""location"": [""Paris"", ""Paris, France"", ""France""], ""stars"": [4], ""amenities"": [[""Free WiFi"", ""Breakfast Included"", ""Gym""]]}}, {""name"": ""hotel.find"", ""arguments"": {""location"": [""New York"", ""New York, USA"", ""NY"", ""NY, USA"", ""USA""], ""stars"": [4], ""amenities"": [[""Free WiFi"", ""Breakfast Included"", ""Gym""]]}}]",correct
parallel_multiple_80,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""functions.intersect"", ""arguments"": {""function1"": ""4*x+7"", ""function2"": ""2*x+5""}}
</tool_call>
<tool_call>
{""name"": ""functions.zero"", ""arguments"": {""function"": ""3*x+9""}}
</tool_call>",39.037585758000205,373,58,1.4857476166572037,13226.67724609375,,2026-04-28T23:59:11.983471,False,"argument_mismatch: Argument mismatch for 'function1': predicted 4*x+7, gold ['4x + 7', 'lambda x: 4x + 7'].","[{""name"": ""functions.intersect"", ""arguments"": {""function1"": ""4*x+7"", ""function2"": ""2*x+5""}}, {""name"": ""functions.zero"", ""arguments"": {""function"": ""3*x+9""}}]","[{""name"": ""functions.intersect"", ""arguments"": {""function1"": [""4x + 7"", ""lambda x: 4x + 7""], ""function2"": [""2x + 5"", ""lambda x: 2x + 5""]}}, {""name"": ""functions.zero"", ""arguments"": {""function"": [""3x + 9"", ""lambda x: 3x + 9""]}}]",argument_mismatch
parallel_multiple_192,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""find_recipe"", ""arguments"": {""dietary_restrictions"": ""vegan"", ""recipe_type"": ""main course"", ""time"": 45}}
</tool_call>
<tool_call>
{""name"": ""poker_probability.full_house"", ""arguments"": {""deck_size"": 52, ""hand_size"": 5}}
</tool_call>
<tool_call>
{""name"": ""hospital.locate"", ""arguments"": {""location"": ""Denver, CO"", ""radius"": 10, ""department"": ""Emergency""}}
</tool_call>",72.3410247390002,607,107,1.4791053953969577,13242.16259765625,,2026-04-28T23:59:51.024159,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""find_recipe"", ""arguments"": {""dietary_restrictions"": ""vegan"", ""recipe_type"": ""main course"", ""time"": 45}}, {""name"": ""poker_probability.full_house"", ""arguments"": {""deck_size"": 52, ""hand_size"": 5}}, {""name"": ""hospital.locate"", ""arguments"": {""location"": ""Denver, CO"", ""radius"": 10, ""department"": ""Emergency""}}]","[{""name"": ""find_recipe"", ""arguments"": {""dietary_restrictions"": [""vegan""], ""recipe_type"": [""main course""], ""time"": [45]}}, {""name"": ""poker_probability.full_house"", ""arguments"": {""deck_size"": [52], ""hand_size"": [5]}}, {""name"": ""hospital.locate"", ""arguments"": {""location"": [""Denver, CO"", ""Denver"", ""CO""], ""radius"": [10], ""department"": [""Emergency""]}}]",correct
parallel_multiple_120,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""soccer_scores.get_scores"", ""arguments"": {""team"": ""Manchester United"", ""league"": ""English Premier League"", ""rounds"": 5}}
</tool_call>
<tool_call>
{""name"": ""basketball_scores.get_scores"", ""arguments"": {""team"": ""Los Angeles Lakers"", ""league"": ""NBA"", ""rounds"": 7}}
</tool_call>",52.28164207200007,409,78,1.4919194751492637,13229.74169921875,,2026-04-29T00:01:03.370178,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""soccer_scores.get_scores"", ""arguments"": {""team"": ""Manchester United"", ""league"": ""English Premier League"", ""rounds"": 5}}, {""name"": ""basketball_scores.get_scores"", ""arguments"": {""team"": ""Los Angeles Lakers"", ""league"": ""NBA"", ""rounds"": 7}}]","[{""name"": ""soccer_scores.get_scores"", ""arguments"": {""team"": [""Manchester United""], ""league"": [""English Premier League"", ""EPL""], ""rounds"": [5]}}, {""name"": ""basketball_scores.get_scores"", ""arguments"": {""team"": [""Los Angeles Lakers"", ""Lakers""], ""league"": [""NBA"", ""National Basketball Association""], ""rounds"": [7]}}]",correct
parallel_multiple_18,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""currency_conversion"", ""arguments"": {""amount"": 10.0, ""from_currency"": ""USD"", ""to_currency"": ""EUR""}}
</tool_call>
<tool_call>
{""name"": ""banking_service"", ""arguments"": {""account_id"": ""987654"", ""amount"": 10.0}}
</tool_call>",48.66574088500056,327,73,1.5000285349092382,13224.98193359375,,2026-04-29T00:01:55.655124,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""currency_conversion"", ""arguments"": {""amount"": 10.0, ""from_currency"": ""USD"", ""to_currency"": ""EUR""}}, {""name"": ""banking_service"", ""arguments"": {""account_id"": ""987654"", ""amount"": 10.0}}]","[{""name"": ""currency_conversion"", ""arguments"": {""amount"": [10.0], ""from_currency"": [""USD"", ""United States Dollar""], ""to_currency"": [""EUR"", ""Euro""]}}, {""name"": ""banking_service"", ""arguments"": {""account_id"": [""987654""], ""amount"": [10.0]}}]",correct
parallel_multiple_38,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""us_history.life_expectancy"", ""arguments"": {""year"": 1900}}
</tool_call>
<tool_call>
{""name"": ""us_history.life_expectancy"", ""arguments"": {""year"": 1950}}
</tool_call>
<tool_call>
{""name"": ""us_history.gdp"", ""arguments"": {""year"": 1900}}
</tool_call>
<tool_call>
{""name"": ""us_history.gdp"", ""arguments"": {""year"": 1950}}
</tool_call>",68.5771394960002,290,102,1.4873761248958075,13224.54345703125,,2026-04-29T00:02:44.324727,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""us_history.life_expectancy"", ""arguments"": {""year"": 1900}}, {""name"": ""us_history.life_expectancy"", ""arguments"": {""year"": 1950}}, {""name"": ""us_history.gdp"", ""arguments"": {""year"": 1900}}, {""name"": ""us_history.gdp"", ""arguments"": {""year"": 1950}}]","[{""name"": ""us_history.life_expectancy"", ""arguments"": {""year"": [1900]}}, {""name"": ""us_history.life_expectancy"", ""arguments"": {""year"": [1950]}}, {""name"": ""us_history.gdp"", ""arguments"": {""year"": [1900]}}, {""name"": ""us_history.gdp"", ""arguments"": {""year"": [1950]}}]",correct
parallel_multiple_95,parallel_multiple,T4,Qwen/Qwen2.5-7B-Instruct,transformers,0,"<tool_call>
{""name"": ""cosine_similarity.calculate"", ""arguments"": {""vector1"": [1, 2, 3], ""vector2"": [4, 5, 6], ""rounding"": 2}}
</tool_call>
<tool_call>
{""name"": ""correlation.calculate"", ""arguments"": {""array1"": [7, 8, 9], ""array2"": [10, 11, 12], ""type"": ""pearson""}}
</tool_call>
<tool_call>
{""name"": ""correlation.calculate"", ""arguments"": {""array1"": [13, 14, 15], ""array2"": [16, 17, 18], ""type"": ""spearman""}}
</tool_call>
<tool_call>
{""name"": ""cosine_similarity.calculate"", ""arguments"": {""vector1"": [19, 20, 21], ""vector2"": [22, 23, 24], ""rounding"": 3}}
</tool_call>",142.54601437200017,608,210,1.473208499902117,13247.85107421875,,2026-04-29T00:03:52.905203,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""cosine_similarity.calculate"", ""arguments"": {""vector1"": [1, 2, 3], ""vector2"": [4, 5, 6], ""rounding"": 2}}, {""name"": ""correlation.calculate"", ""arguments"": {""array1"": [7, 8, 9], ""array2"": [10, 11, 12], ""type"": ""pearson""}}, {""name"": ""correlation.calculate"", ""arguments"": {""array1"": [13, 14, 15], ""array2"": [16, 17, 18], ""type"": ""spearman""}}, {""name"": ""cosine_similarity.calculate"", ""arguments"": {""vector1"": [19, 20, 21], ""vector2"": [22, 23, 24], ""rounding"": 3}}]","[{""name"": ""cosine_similarity.calculate"", ""arguments"": {""vector1"": [[1, 2, 3]], ""vector2"": [[4, 5, 6]], ""rounding"": [2]}}, {""name"": ""correlation.calculate"", ""arguments"": {""array1"": [[7, 8, 9]], ""array2"": [[10, 11, 12]], ""type"": [""pearson"", """"]}}, {""name"": ""correlation.calculate"", ""arguments"": {""array1"": [[13, 14, 15]], ""array2"": [[16, 17, 18]], ""type"": [""spearman""]}}, {""name"": ""cosine_similarity.calculate"", ""arguments"": {""vector1"": [[19, 20, 21]], ""vector2"": [[22, 23, 24]], ""rounding"": [3]}}]",correct
